Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2024,FixedOpex2024,VarOpex2024,Opex2024,Externalities2024,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
NDCincond,0,,INORG_RCY_OS,,2010,,1.6787,1.6787,1.6787,1.6787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,INORG_RCY_OS,,2011,,1.7402,1.7402,1.7402,1.7402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,INORG_RCY_OS,,2012,,1.7947,1.7947,1.7947,1.7947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,INORG_RCY_OS,,2013,,2.0486,2.0486,2.0486,2.0486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,INORG_RCY_OS,,2014,,2.3216,2.3216,2.3216,2.3216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,INORG_RCY_OS,,2015,,2.1813,2.1813,2.1813,2.1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,INORG_RCY_OS,,2016,,2.0872,2.0872,2.0872,2.0872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,INORG_RCY_OS,,2017,,2.0767,2.0767,2.0767,2.0767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,INORG_RCY_OS,,2018,,2.0811,2.0811,2.0811,2.0811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,INORG_RCY_OS,,2019,,2.0896,2.0896,2.0896,2.0896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,INORG_RCY_OS,,2020,,2.0978,2.0978,2.0978,2.0978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,INORG_RCY_OS,,2021,,2.1521,2.1521,2.1521,2.1521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,INORG_RCY_OS,,2022,,2.2359,2.2359,2.2359,2.2359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,INORG_RCY_OS,,2023,,2.3653,2.3653,2.3653,2.3653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,INORG_RCY_OS,,2024,,2.497,2.497,2.497,2.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,INORG_RCY_OS,,2025,,2.6309,2.6309,2.6309,2.6309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,INORG_RCY_OS,,2026,,2.7666,2.7666,2.7666,2.7666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,INORG_RCY_OS,,2027,,2.9044,2.9044,2.9044,2.9044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,INORG_RCY_OS,,2028,,3.0442,3.0442,3.0442,3.0442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
